,Ohio,Indiana,Iowa,Georgia,Minnesota,Kentucky,Illinois,Texas,Wisconsin,Kansas,North_Carolina,West_Virginia,Missouri,Pennsylvania,Montana,New_York,California,Nebraska,South_Dakota,Colorado,Oklahoma,Maryland,Michigan,Virginia,Utah,Arkansas,Oregon,Louisiana,North_Dakota,Tennessee,Alabama,New_Mexico,Wyoming,Florida,South_Carolina,Arizona
Ohio,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971,0.895445367292971
Indiana,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745,0.310328584767745
Iowa,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038,-0.481858500274038
Georgia,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121,0.774956138888121
Minnesota,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452,0.11634964830452
Kentucky,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018,-0.115628870391018
Illinois,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333,0.990504595209333
Texas,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274,1.81750797405274
Wisconsin,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197,0.163443776559197
Kansas,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734,-0.56088185934734
