,Ohio,Indiana,Iowa,Georgia,Minnesota,Kentucky,Illinois,Texas,Wisconsin,Kansas,North_Carolina,West_Virginia,Missouri,Pennsylvania,Montana,New_York,California,Nebraska,South_Dakota,Colorado,Oklahoma,Maryland,Michigan,Virginia,Utah,Arkansas,Oregon,Louisiana,North_Dakota,Tennessee,Alabama,New_Mexico,Wyoming,Florida,South_Carolina,Arizona
Ohio,2.56668580122271,2.93612625926232,2.61716267843108,0.166558136739359,2.03352034077546,0.828178578723507,1.90445683448979,1.24768227788767,0.773344893827868,0.59264333037063,1.66399441277872,0.704276801309357,0.798794378526102,2.17738544824749,-0.394246700927825,0.645557020587458,0.443254955610792,1.09096961596342,0.851857765461334,0.386678452872,1.20816381459056,0.553548043882161,1.92298785257882,1.20382052883131,0.56106337759634,-0.498460893872246,0.0782173232741217,-0.544282434804928,-0.392673632953557,1.18239744074546,0.332270475020517,-0.0825920135430019,-0.512810962487598,0.260015892971077,-0.725573510600844,0.11595516829569
Indiana,2.16131275206417,3.33509353142548,2.83759972380568,0.184702854319789,2.16496237064833,0.84441623473283,2.32719531603667,1.27055317691052,0.947918703946853,0.694374287011272,1.38093341423178,0.187927857443517,1.06175702713469,1.69111839255065,-0.394933634203961,0.438604312929612,0.388206881468585,1.21741572749968,0.920518886724987,0.41867017498721,1.28098409479166,0.229125656203063,1.97843497925607,0.86432585498516,0.521769027819393,-0.364000005712267,0.05748189869063,-0.549303631666022,-0.417369085548517,1.26448483806854,0.373262354785874,-0.081306136719561,-0.511781992414271,0.321263677346571,-0.503310404965656,-0.00568474609085498
Iowa,0.593182955345596,1.61387968891348,4.12637494522951,-0.921582272370157,2.91286435579312,-0.218065066113733,1.92120150545315,0.717888368732895,1.0963857472643,0.826767583035871,0.320539656986408,-1.11554488179973,1.14152120211582,0.474767145924235,-0.666083638591454,-0.836534621862302,-0.156215707734234,1.59442040515469,1.45014392761627,0.284866424934243,1.07101083412032,-0.856872049398607,0.758056747072302,-0.32709212229508,-0.154364377574355,-0.87013476728166,-0.926731802110238,-1.26591917247087,-0.457654251273689,0.0209108206834408,-0.613590465047802,-0.457851476937381,-0.789129500785502,-0.7682169787331,-1.22377564203829,-0.461682296379007
Georgia,0.582631422808443,1.41926549872223,1.73748514452277,0.669078899424229,1.19706560633135,-0.107942913953665,0.895682865590196,0.842049107239088,-0.212013753654289,-0.00776816377629931,1.28543348844374,-0.456041872933586,0.165777520981928,0.893005650071575,-0.745429484752111,-0.175324478487941,0.0441473464962577,0.426994912226863,0.222449140033609,-0.250809827594173,0.757826528336678,-0.403988363261254,0.448720156945911,0.346410249437204,-0.0136170323797075,-0.789610350288887,-0.319145740862116,-0.826789818709308,-1.03154312978628,0.853477346264682,0.430612615679427,-0.618255177555609,-0.894082360435318,0.494248498776154,-0.592077324857504,-0.410758674717008
Minnesota,0.0308245385175014,1.04040276234393,3.24774061456969,-1.23295940236161,3.25452072602755,-0.930013812654205,0.964345998109724,0.22495157887883,0.740183097532646,0.153153421484965,-0.287123251330524,-1.25461465067278,0.191974664899562,0.0822946926587177,-0.938291917841713,-0.958751170999932,-0.612071895514719,1.10442536033292,1.535707578835,-0.156642128816939,0.597333504639225,-1.26226392481601,0.338338768076086,-0.804726516447401,-0.392903305145753,-1.10988222962791,-0.937389478555779,-1.49889741895704,-0.237872525208427,-0.536110946742475,-1.09870266279135,-1.11103277161157,-0.743473424582769,-1.17677603147199,-1.51560800046878,-0.834476678481985
Kentucky,1.36795559024085,2.28930934318076,2.13333781978045,0.0517065580634226,1.53389488577329,0.894958348327308,1.56659102832857,0.948051213074676,0.180900039575085,0.236175554302327,1.13892936868242,0.0209972508606625,0.572582551267763,1.27466770751285,-0.459816700242388,0.00342427383097225,0.118929043056495,0.719078675420953,0.439225124902273,-0.0428804166768779,0.924681127396851,-0.16460819645962,0.973727326386747,0.691319241565118,0.153197771524411,-0.635121734835337,-0.313911215268484,-0.808861223647611,-0.83615489225782,1.31031509400426,0.216579174364231,-0.542395400881599,-0.767541224807936,0.0766337989992601,-0.915082478365576,-0.206880435147395
Illinois,1.550553971039,2.73572824815969,3.24163058195991,0.0190542313703196,2.39593921313833,0.68176586006837,2.77080132096462,1.49214985559014,1.18257217395747,0.986625825225591,1.31852991715087,-0.10869303302214,1.49330439882155,1.50217875902048,-0.190627723422361,0.260725798760337,0.663941129644833,1.45760074570041,1.18026022948817,0.637365504310837,1.5018688076413,0.114594881234006,1.61901049932673,0.72416357878776,0.747200639647885,-0.117093384011933,0.179428049868892,-0.386831611310519,-0.166962964188532,1.20684443908244,0.406106851918826,0.103475037554474,-0.31803635977487,0.277909943121172,-0.834225582120862,0.27146432384434
Texas,-1.2939723888368,-0.55824881967743,1.97271657741163,-1.60044240752619,-0.426745106144617,-1.7026794288819,-0.836522950435523,2.62038745318234,-1.56879222897884,-0.473081079618548,-1.14276205989249,-1.57460917249535,-0.723833276129352,-1.28160610071188,-1.81639646837524,-1.59613416167092,-1.5367703283447,-0.947831823697363,-1.20280155427597,-0.603500723700244,1.10365546585915,-1.82518479629889,-1.34435620819171,-1.68740176245709,-1.33530078776258,-0.556123086488333,-1.65772825233442,-0.746896683138256,-1.81019256154086,-1.26345858082377,-1.43735472613506,-0.0202380600111944,-1.70399240070662,-1.65481239237502,-1.99775252182498,-1.27258843415596
Wisconsin,-0.0436176135247965,0.882656508346037,1.93531330658465,-1.60809564558649,1.40180534003541,-1.10544357914993,0.745255644853885,-0.235905148044502,0.697450027923954,-0.624894773154286,-0.31214164216938,-1.51553539201317,-0.518898969033296,-0.149310120555005,-1.38854338553386,-1.26791949436451,-0.956294649019924,-0.101136020596521,-0.126971356390205,-0.851149773399574,-0.199552476601952,-1.47888105926167,0.316550817286176,-0.969388081697538,-0.899607400515616,-1.52454066382077,-1.32695996669303,-1.63491963286215,-1.35678990125212,-0.799350704392164,-1.37306900780466,-1.45481594215296,-1.59822825199693,-1.42794351804159,-1.73136653257763,-1.36311071335499
Kansas,0.441903715229037,1.41984330333593,2.66749069974345,-0.597383558747496,1.86853628466363,-0.441969820502684,1.25304487842327,1.45673121432894,0.132223553915285,1.61498934603179,0.51601495326796,-0.824533886340777,1.0808818122285,0.645850971051251,-0.227430600662725,-0.444165511405388,0.276070847519188,1.58131733847045,0.945833612940354,0.832536704715545,1.90001986843444,-0.584894739271894,0.514075735576056,-0.148485354718451,0.498465755801806,-0.334386505263255,-0.252360776860817,-0.526057838929586,-0.342423525427817,0.277564579570913,-0.267713555619587,-0.0964931814297931,-0.539201295880423,-0.281512541102975,-1.32377450236726,0.125133075900071
North_Carolina,1.04880481408117,1.66804505336494,2.99102355119181,0.109461586180423,1.30294298242286,0.0263145557754598,1.33143969706698,0.922260476198189,-0.0681098137973272,0.0671384526370952,3.93166158984035,-0.126897775484664,0.1200216732245,1.45422890305484,-0.92027430265135,-0.0518081457350415,0.00656874199007358,0.385183164634127,0.263850738360431,-0.153019913064635,0.67494942380637,0.320334857127379,0.695711738987122,1.22029073846288,0.0358971267416389,-0.836523265507571,-0.49720244667165,-0.967163370934299,-1.05196171214994,0.750665829699036,0.0548619907273821,-0.639600608176903,-0.959599082255582,0.249291258542861,-0.14915121390484,-0.417756134675506
West_Virginia,1.25677984276309,1.59850756144335,1.65832339135517,-0.443877254713892,1.08228155314302,-0.0138103886383982,0.854456970977464,0.458609887358887,-0.172963176767728,-0.248606933892331,1.09885625257942,0.420402968145113,-0.0767109586922132,1.66485014298296,-1.02373096360086,0.0556016272019502,-0.251121393088542,0.235360941676616,-0.0472270564619334,-0.355941732450346,0.377939480311911,0.378238672502253,0.695667275142951,0.977120760105364,-0.234461448351691,-0.9791886960524,-0.686099022339554,-1.14493843808204,-1.09656938097391,0.405622061909444,-0.43945760675463,-0.660143043098152,-1.08417759445955,-0.235912545684661,-1.08484559768686,-0.6498206174591
Missouri,1.04733589589064,2.0680514521142,3.40021119421574,-0.0993188238469216,2.19457573009857,0.379995540267771,2.0539670601844,1.58627392029926,0.63892121356824,1.35404974942481,0.969083432296048,-0.410256659549678,2.85376713511949,1.14551088069488,-0.302676803741812,-0.104270100100218,0.577154348623243,1.53280187070495,1.09603745698686,0.682722081312494,1.8201920667377,-0.23648989749688,1.08499550949291,0.348545836654083,0.634488939730698,0.0597203093635597,0.045104858620698,-0.464680142332291,-0.250194133582143,0.950617406076153,0.171368286099182,0.0972804486565527,-0.311685032260239,0.0510826483057085,-0.805416424436326,0.1834407088268
Pennsylvania,1.52555152969214,1.88802256290664,2.08507176307121,-0.225553254329191,1.49246691197152,0.082460664362377,1.1367928385771,0.842525138274865,0.217297487839639,0.100438003993881,1.50062551058765,0.413330293359351,0.191852624874213,2.68969858861393,-0.640875265042195,0.921330900895289,0.17812171333782,0.532955522091964,0.390351202453765,0.0177621145685692,0.712538575221612,1.06405171945454,1.16173524349488,1.1540239078885,0.141704878868875,-0.601565082794775,-0.248034052631816,-1.01260039683702,-0.837492614244,0.549192995022805,-0.163858506426908,-0.361198305276906,-0.82509389090332,-0.12465370635632,-0.751264114799755,-0.266384802561287
Montana,-0.430293992190153,0.277491213711378,1.23039891005492,-1.07891104081775,0.818911449842833,-1.08634901896059,0.00615063685994195,0.0473338502060199,-0.718731031650599,-0.522832683287523,-0.291893581612377,-1.3003592443267,-0.665172868407921,-0.186423924495703,0.280552079444186,-1.08169611982079,0.0879224666841866,0.101601799873096,0.0273447106063718,-0.206829137155853,0.142000802837081,-1.2518897547761,-0.402062287606418,-0.909715189561872,0.234147893777648,-1.43806527711262,-0.0177041841241803,-1.24292610880265,-0.831486110506465,-0.751950432072164,-1.01455378694815,-0.753874003401149,-0.657515312900674,-0.850955088810029,-1.19990733021803,-0.463108095906757
New_York,-0.163816793890094,0.243433017150935,0.559846939066818,-1.41676144934579,-0.0539840810937635,-1.34181488012831,-0.423210909855685,-0.790331243301522,-1.1989819945318,-1.41720532279708,-0.153469425417066,-1.33501618794882,-1.21169794318197,0.701462914544813,-1.79843429320663,0.0697262451735255,-1.325029783053,-1.05724922038362,-1.04859801094973,-1.43740496161698,-1.12437963794105,-0.962841330530306,-0.409450110262606,-0.744395013133381,-1.37723463426257,-1.79304884984347,-1.58259603138541,-1.67130191465049,-1.76177755292525,-1.12920162135588,-1.68250801515472,-1.66949680934954,-1.5860444928382,-1.45175430977327,-1.85789677804292,-1.57751194003165
California,-1.08245632636032,-0.398234073523835,0.62539637536072,-1.88684313377102,-0.0108824444350695,-1.63522549507675,-0.741566572516335,-0.22789353401258,-1.442627312307,-1.04065362814768,-0.790965887310627,-1.63566488003078,-1.18280955014923,-0.948462122155896,-1.06384936212173,-1.66719730591558,1.63144504249398,-0.824541845608046,-0.919875801169672,-0.533918910533774,-0.192176671561254,-1.67498920311154,-1.17879436267565,-1.55698247041758,-0.0172808937505279,-1.58919648782197,-0.130507909646057,-1.86757167130664,-1.63590405572355,-1.53625736597299,-1.68923772419521,-0.935659271218897,-1.44906390748177,-1.7223488492484,-2.14462165056373,-0.294514809265712
Nebraska,0.712482133026209,1.64536929791391,3.18709093811305,-0.375924952258483,2.48848809394843,-0.257363809234696,1.43951375584464,1.31654156457263,0.542799012927777,1.40552068103914,0.722806375776065,-0.597085626993302,0.975370059551881,0.842591117023323,-0.14309034639733,-0.272593293495411,0.596419063270402,2.53585706053068,1.80080047044778,0.963039249450774,1.48215259936199,-0.482163377964759,0.798428909806419,0.0756573611676227,0.808530334522351,-0.486369729828928,0.185606717970193,-0.735390281107539,-0.255640116426868,0.42967309303867,-0.214818445868051,0.0806097232831187,0.0203336879453487,-0.202488222587483,-1.10797095128492,0.220739559314842
South_Dakota,0.358698016100251,1.2655949028656,2.89570184654305,-0.840682084054536,2.48093957492367,-0.481061054698213,1.0398696542094,0.811169968570098,0.246901570074919,0.543370915631206,0.367444814194655,-0.86330652214077,0.384523628296027,0.543720698550395,-0.376845006793723,-0.438785176089311,0.278920241894172,1.65684902619508,1.97671567945243,0.490229872462031,0.941311281224626,-0.80958762812846,0.507240458601763,-0.210842815207559,0.476420658279075,-0.740067434488207,-0.076118994073917,-1.15910976670864,-0.131405714979857,-0.000435803274874691,-0.666752234883001,-0.136262711396172,-0.285592724133306,-0.480945617128538,-1.02670683108221,-0.087605535273653
Colorado,-0.0115567653446959,0.871804241213074,2.63846098172267,-0.849240057962535,1.37359978947691,-0.748648055106646,0.585978057668562,0.854276478455002,-0.386307621978747,0.370002979402397,0.149870436319933,-1.12446131116118,0.0365324333105494,0.292547918966543,-0.399733927383967,-0.705842044797886,0.478494263977035,0.968472166543997,0.585571655154924,1.43210989975467,1.09730908703621,-0.891525949469001,0.0669635999125247,-0.495254064069284,1.01468014221279,-0.941591237127042,-0.0990151023269078,-1.35550055534297,-0.809357598730973,-0.118903555894535,-0.685967912313781,0.269400883669214,-0.0606516534585249,-0.673969015908764,-1.7086104275242,0.334156981988243
Oklahoma,0.676568715582968,1.57668085285973,3.08097311565192,-0.359978498155865,1.85985908908935,-0.134593451714272,1.35716055483426,2.14786732829178,0.223846764946359,1.3663160370642,0.800016986729647,-0.672183889122656,1.03390436811252,0.878497142178606,-0.133259820059233,-0.363060127582713,0.723076010459702,1.34904309055299,0.921072077979318,1.19714590053912,2.94425127384449,-0.452362384573443,0.670319143988206,0.0818558755213572,0.858823466478903,0.194160408908034,0.0722567109314251,-0.257783875357808,-0.37692415216067,0.560820365015205,0.033927238152638,0.476593528517671,-0.277261399981389,-0.0872601969664437,-0.915344645258343,0.541413724208233
Maryland,0.306336793524766,0.800188898740299,0.991389980380548,-0.761130273810743,0.507284297301593,-0.818694293512649,0.219130898073069,-0.107733580827188,-0.695618967993201,-0.812253793036447,0.691494941160643,-0.441003397979288,-0.638157095439689,1.41127883100202,-1.11281629752575,-0.336308613690906,-0.651984043026664,-0.273040602871633,-0.471834744220747,-0.833698907544328,-0.271239959557607,0.424452014472742,-0.0262287004514838,0.482763517532878,-0.586318983857862,-1.45606115534576,-0.933593853029979,-1.55909982266861,-1.23418178558302,-0.272929103167261,-0.925844775695791,-0.970267686564903,-1.49915737179416,-0.7830552816864,-1.32929483431319,-0.716005683987304
Michigan,1.63097952403799,2.48106874220716,2.48667357154572,-0.376170313466662,1.9352641973337,0.0495421728663176,1.67010413134616,0.9071881033585,0.869006093156749,0.298065422207158,1.04397927924861,-0.27248539641614,0.531539785088338,1.4763548370802,-0.514816986594375,0.273696740075031,0.155201041616486,0.826943490901598,0.645521435975723,0.112030936202475,0.94058331071685,-0.0618375965041984,2.26102372566376,0.439509572554182,0.192989436060898,-0.775958053255784,-0.19779787485813,-0.985431496444397,-0.63968754404545,0.555366666217004,-0.197292154943733,-0.489426490103458,-0.841278625345756,-0.260718859344373,-1.0502882180936,-0.114001618952913
Virginia,1.11614893862024,1.70705470349591,1.87490517118728,-0.0655957620382689,1.31010358065835,-0.0973725089188072,1.03324165796882,0.896441346282021,-0.0624618837103468,-0.014180130314319,1.73596441726542,0.454156309472076,0.190112659167959,1.8714130768121,-0.653243725798306,0.299469675877895,0.0760452449892171,0.461968072421266,0.239444218464107,0.0210744572021506,0.967612280659847,0.738177481238771,0.826005589481254,1.6024642424639,0.0203602838665653,-0.785873946827356,-0.325953536046129,-0.696234607069431,-0.83541745042541,0.747963050077064,-0.0460247415225057,-0.814674137827418,-0.934508597934139,0.067670744511978,-0.695567229245213,-0.152167741774545
Utah,-0.534815386926681,0.278474999873898,2.17367074233043,-1.33822133398939,0.717714440242642,-1.11717231129669,-0.0112329822758556,0.272129924760159,-0.799941247080984,-0.328904443281586,-0.355173778059836,-1.34520537744383,-0.604756290654282,-0.29724799564709,-0.604458948857494,-1.08014541274226,0.453835990498253,0.105451099152506,-0.0809077426214155,0.341174874434852,0.29684436447101,-1.41300908038658,-0.450376814378411,-1.00015658140006,2.12319716382823,-1.2383778120223,-0.0816312826109448,-1.38153305056012,-1.23411911980332,-0.757104454541626,-1.11921085193279,-0.373048520752798,-0.487664973596064,-1.08016026618131,-1.25607424159786,0.204117937679145
Arkansas,0.298522958241714,1.23929009108753,1.94857901101526,-0.562964658919582,1.23851925661277,-0.280246539523103,1.00327284513072,1.36040781934924,-0.261473207786125,0.478467606894234,0.409517851298047,-0.961846794027326,0.718317327926847,0.442607584027306,-0.88128509135868,-0.74124906697852,-0.0345336768667236,0.583461410004691,0.200834690715295,0.0462726413259601,1.53826140048038,-0.748081697653159,0.223437343461819,-0.288017690674134,-0.0080294209195781,0.241438479941715,-0.564258416009277,-0.65176586304138,-0.958637242739193,0.419728589264444,-0.167627203431057,-0.327475114594286,-0.962255403628087,-0.454201363674563,-1.35688931348745,-0.310091492082581
Oregon,-0.413454654513239,0.339951858001042,1.22511886519716,-1.20953038717639,0.770235001502475,-0.969099928065451,0.0558749394895495,0.22945045763816,-0.77485459318673,-0.392523385488369,-0.132437873171318,-1.34836449359332,-0.525025498242481,-0.148671928371006,-0.326375000892357,-1.02432467627652,0.920899051863224,0.0203903833666255,-0.108558342664786,-0.1145460082012,0.300425956123042,-1.14518240390498,-0.385095701050833,-0.785734603729154,0.391032746727719,-1.46648716503249,1.37153485195744,-1.55563570381934,-0.894163219188321,-0.724131403103105,-1.01329123462062,-0.596731261777908,-0.773637730696328,-1.02165716896303,-1.3336596078032,-0.23752065199842
Louisiana,0.123765800713383,0.913149655050802,1.51594106779925,-0.583039024263117,0.8816536340474,-0.607367835102332,0.548180061088692,1.44532565789594,-0.538082811395305,-0.0630159877015676,0.4117982810891,-1.04852592630438,-0.00937841572686987,0.228905936617291,-0.947438137028117,-0.88480101604652,-0.200432625954548,0.188162135170536,-0.11049991722099,-0.258578260794689,0.930274405732267,-0.98538426825662,-0.0416152764744964,-0.424218753151105,-0.178732097291337,-0.513937309044776,-0.639776468113133,-0.0616324923661562,-1.09985725453897,0.0742981933255545,-0.255495116715046,-0.557775458494382,-1.089625143006,-0.269331541735551,-1.21811943142157,-0.530890909926884
North_Dakota,-0.520792296410303,0.258046524051908,1.42609658180158,-1.32265473891998,1.15953249008504,-1.29889105164644,-0.0345976161451288,-0.125119676215597,-0.683138275119787,-0.584239100434977,-0.393273460616347,-1.34266833238296,-0.669266316897585,-0.301888135503584,-0.778396532383199,-1.17639694360487,-0.392401181890109,0.127785097160973,0.337065854341553,-0.42810038100592,-0.0141860373810576,-1.28880782362014,-0.391101755906036,-0.935802548497238,-0.291146745411227,-1.43741443875856,-0.663051178885338,-1.43909789942274,-0.203741845414495,-0.890677948732604,-1.33415280322665,-1.00538140653713,-1.06100394960939,-1.2605047646727,-1.4533235966847,-0.891654822750101
Tennessee,0.957136245913075,1.88910303769489,1.99588869719,0.189710358182062,1.37993379255511,0.614060218782706,1.36972497261713,0.987183865405854,-0.0149036284373575,0.174702905936361,1.19373288997531,-0.390914594783524,0.520209090547684,1.0439852876109,-0.788927245256505,-0.251279533153405,0.039876561888501,0.600518615785236,0.300573104475534,-0.0425419743281175,0.897182829271726,-0.339582474079654,0.679872025250174,0.551175012941543,0.036786308332782,-0.51483611878293,-0.474302813327981,-0.829101111011478,-0.82779175940934,1.66098638787799,0.605199709862006,-0.487683141662068,-0.926219239682959,0.0991775559093776,-0.759794335923129,-0.288463681821318
Alabama,0.416854553316721,1.30796089273789,1.61154645713825,0.103828251350405,1.01803333196731,-0.162800909710047,0.853050022001011,0.851615264530425,-0.371504708353264,-0.0898017608141264,0.721531909652953,-0.754555934292058,0.13275470280352,0.638281682283615,-0.949146585571184,-0.554510651701626,-0.248808826501935,0.279676076479113,-0.0513924515203815,-0.355075452062622,0.635149117412938,-0.626861339626286,0.255263508358874,-0.00819031503235593,-0.133411908232295,-0.65572614106103,-0.601436380971661,-0.780276245048294,-1.04313374169567,0.927780485349277,0.760620113115817,-0.606621442087642,-1.05587308832858,0.0793084154095083,-1.04042431289356,-0.534332976660784
New_Mexico,-0.640348174535907,-0.000189118366342806,0.905225857398162,-1.25275328113347,0.33769054436917,-1.29260919283486,-0.278171564918851,0.347948875402245,-1.02008647751385,-0.460155336992255,-0.403285448006213,-1.45240813878319,-0.73743817054606,-0.53426994370781,-1.06666609493788,-1.28754736386837,-0.249778610312431,-0.243364181940807,-0.431272063813066,-0.0000719307150469827,0.373164579298358,-1.3592530326593,-0.70155396952054,-1.12537648091599,-0.0124872154845105,-1.35278292545244,-0.890357123933907,-1.60078869915263,-1.35017722019632,-0.9445528004395,-1.07347146356631,0.170488122824515,-0.997101830675149,-1.21520208296213,-1.60059388158371,0.0161125596663714
Wyoming,-0.475361846236689,0.240307900413997,2.04222232279289,-1.23846465034623,0.829084107377951,-1.13425258045202,0.0124378340818919,0.161508514113961,-0.769812266469795,-0.322249792294136,-0.357114753761006,-1.62665061801561,-0.475212771173631,-0.331359453182848,-0.410912833873218,-1.1775017734365,-0.0536285011347846,0.338180558861083,0.158930758557596,0.493365681343456,0.340887204859106,-1.40549215171731,-0.415170986621537,-0.993314773320262,0.418495164722911,-1.26441029246304,-0.553867910461172,-1.26704969558381,-0.822774540797991,-0.830661537636481,-1.15565623307945,-0.549351917359905,-0.0398064387467561,-1.09272880420108,-1.68306517419119,-0.438524720251442
Florida,0.453119015418796,1.21736087299345,1.6369657940424,0.237119290199738,1.08319228748243,-0.361770865059063,0.728775130495623,0.859275814476615,-0.31597277090191,-0.0593974039628177,1.09118893511558,-0.620277674942234,-0.0330150585836616,0.761886568146095,-0.81903411455221,-0.368809325844411,-0.0414180065160919,0.316140872820982,0.0604641194118856,-0.276898589190035,0.599079176304671,-0.432402076408572,0.292987711119696,0.151510357345197,-0.0227835397806986,-0.706097091497063,-0.465476689794904,-0.917189994477366,-1.19158565876239,0.419488096460526,0.0726967121953545,-0.56505336190828,-0.98238938055109,1.26147490830476,-0.715591523456758,-0.341240779653138
South_Carolina,0.599103446139119,1.34720792692787,1.55193437934153,0.359886932453451,0.953549938023328,-0.280354492921167,0.70985533682682,0.605833943634006,-0.400487942514125,-0.24172190481126,1.71440578154531,-0.358975728884011,-0.0539991684513823,0.956742128232329,-1.17598560696548,-0.335103878615598,-0.328530245713228,0.151970597747826,-0.0435610242820795,-0.428217076411576,0.418359407102316,-0.26459226202067,0.349599787995748,0.528838200127959,-0.196308983207211,-1.02072457093265,-0.590867882326923,-0.973408685692426,-1.21193792120292,0.685172114105987,-0.0185494794996313,-0.800486024909897,-1.15485861216598,0.171772234228868,-0.159475877748548,-0.53839511977127
