,Ohio,Indiana,Iowa,Georgia,Minnesota,Kentucky,Illinois,Texas,Wisconsin,Kansas,North_Carolina,West_Virginia,Missouri,Pennsylvania,Montana,New_York,California,Nebraska,South_Dakota,Colorado,Oklahoma,Maryland,Michigan,Virginia,Utah,Arkansas,Oregon,Louisiana,North_Dakota,Tennessee,Alabama,New_Mexico,Wyoming,Florida,South_Carolina,Arizona
Ohio,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765,0.776114254251765
Indiana,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552,1.03271812371552
Iowa,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679,1.90587502564679
Georgia,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187,-0.86437473747187
Minnesota,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152,1.40962530799152
Kentucky,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839,-0.151578288954839
Illinois,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126,1.15018970274126
Texas,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137,0.296167816918137
Wisconsin,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324,-0.238985469144324
Kansas,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782,0.656625288992782
